99275241;STUVA / FÖLJA;CAMAS;1980.0;
50201534;GONATT;CAMAS;1095.0;
80332473;SUFFLETT;CAMAS;85.0;
39253176;STUVA / FRITIDS;CAMAS;995.0;
69297471;FLOTTEBO;CAMAS;1996.0;
39266094;LIDHULT;CAMAS;5840.0;
89149936;LYCKSELE HÅVET;CAMAS;1645.0;
39277196;GRÖNLID;CAMAS;3145.0;
59266074;LIDHULT;CAMAS;7873.0;
39180566;STUVA / FÖLJA;CAMAS;985.0;
39266008;LIDHULT;CAMAS;5553.0;
49253185;STUVA / FRITIDS;CAMAS;995.0;
59297141;JONAXEL;ESTANTERIAS;135.0;
59201841;OLAUS;ESTANTERIAS;290.0;
59297674;JONAXEL;ESTANTERIAS;915.0;
450347;KOLBJÖRN;ESTANTERIAS;345.0;
69297287;JONAXEL;ESTANTERIAS;375.0;
99303461;IVAR;ESTANTERIAS;1385.0;
70261131;GERSBY;ESTANTERIAS;95.0;
20275814;KALLAX;ESTANTERIAS;115.0;
60282186;LACK;ESTANTERIAS;199.0;
278578;HYLLIS;ESTANTERIAS;59.0;
80275887;KALLAX;ESTANTERIAS;250.0;
50419972;JONAXEL;ESTANTERIAS;175.0;
30428326;HYLLIS;ESTANTERIAS;39.0;
90282180;LACK;ESTANTERIAS;39.0;
40178591;LAIVA;ESTANTERIAS;85.0;
40322876;SVALNÄS;ESTANTERIAS;270.0;
20346072;KALLAX;ESTANTERIAS;30.0;
90305803;VITTSJÖ;ESTANTERIAS;245.0;
263850;BILLY;ESTANTERIAS;185.0;
50263838;BILLY;ESTANTERIAS;145.0;
30419973;JONAXEL;ESTANTERIAS;75.0;
39318031;HYLLIS;ESTANTERIAS;137.0;
19222299;KALLAX;ESTANTERIAS;450.0;
30318163;IVAR;ESTANTERIAS;35.0;
275848;KALLAX;ESTANTERIAS;195.0;
50214678;VITTSJÖ;ESTANTERIAS;225.0;
39031411;HEJNE;ESTANTERIAS;165.0;
40415465;LOMMARP;ESTANTERIAS;476.0;
40033763;IVAR;ESTANTERIAS;295.0;
50339292;FJÄLLBO;ESTANTERIAS;495.0;
20312492;OBSERVATÖR;ESTANTERIAS;15.0;
59278307;KALLAX;ESTANTERIAS;500.0;
80263832;BILLY;ESTANTERIAS;95.0;
